A,B,CW,DQ,DR,DR51,DR52,DR53,TOTfreq
A31,B51,CW5,DQ7,DR13,NA,DR52,NA,6.01993e-5
A31,B52,CW12,DQ6,DR15,DR51,NA,NA,1.50498e-4
A31,B55,CW9,DQ5,DR16,DR51,NA,NA,6.01993e-5
A31,B56,CW1,DQ8,DR4,NA,NA,DR53,1.30432e-4
A31,B56,CW12,DQ5,DR1,NA,NA,NA,6.01993e-5
A31,B56,CW7,DQ2,DR17,NA,DR52,NA,6.01993e-5
A31,B57,CW6,DQ5,DR1,NA,NA,NA,3.00996e-5
A31,B57,CW6,DQ6,DR13,NA,DR52,NA,1.30432e-4
A31,B62,CW1,DQ4,DR8,NA,NA,DR53,6.01993e-5
A31,B63,CW7,DQ6,DR13,NA,DR52,NA,6.01993e-5
A31,B65,CW8,DQ2,DR17,NA,DR52,NA,1.30432e-4
A31,B65,CW8,DQ5,DR1,NA,NA,NA,6.01993e-5
A31,B7,CW7,DQ2,DR17,NA,DR52,NA,9.02989e-5
A31,B7,CW7,DQ2,DR7,NA,NA,DR53,6.01993e-5
A31,B7,CW7,DQ5,DR1,NA,NA,NA,1.50498e-4
A31,B7,CW7,DQ6,DR13,NA,DR52,NA,2.20731e-4
A31,B7,CW7,DQ6,DR15,DR51,NA,NA,0.001545114
A31,B7,CW7,DQ7,DR4,NA,NA,DR53,1.30432e-4
A31,B7,CW7,DQ7,DR8,NA,NA,DR53,6.01993e-5
A31,B7,CW7,DQ8,DR4,NA,NA,DR53,1.30432e-4
A31,B8,CW7,DQ2,DR17,NA,DR52,NA,5.71893e-4
A31,B8,CW7,DQ6,DR15,DR51,NA,NA,4.01328e-5
A31,B8,CW7,DQ7,DR4,NA,NA,DR53,2.00664e-5
A32,B13,CW6,DQ2,DR7,NA,NA,DR53,3.81262e-4
A32,B15,CW1,DQ9,DR9,NA,NA,DR53,8.02657e-5
A32,B15,CW10,DQ2,DR17,NA,DR52,NA,7.02325e-5
A32,B15,CW10,DQ6,DR13,NA,DR52,NA,6.01993e-5
A32,B15,CW10,DQ6,DR15,DR51,NA,NA,1.20399e-4
A32,B15,CW10,DQ7,DR13,NA,DR52,NA,6.01993e-5
A32,B15,CW4,DQ5,DR1,NA,NA,NA,1.30432e-4
A32,B15,CW5,DQ9,DR9,NA,NA,DR53,6.01993e-5
A32,B15,CW7,DQ5,DR14,NA,DR52,NA,2.00664e-5
A32,B15,CW7,DQ8,DR4,NA,NA,DR53,2.00664e-5
A32,B15,CW9,DQ2,DR7,NA,NA,DR53,7.02325e-5
A32,B15,CW9,DQ4,DR8,NA,NA,DR53,1.10365e-4
A32,B15,CW9,DQ5,DR1,NA,NA,NA,2.40797e-4
A32,B15,CW9,DQ5,DR103,NA,NA,NA,1.30432e-4
A32,B15,CW9,DQ5,DR14,NA,DR52,NA,2.60864e-4
A32,B15,CW9,DQ6,DR13,NA,DR52,NA,3.51162e-4
A32,B15,CW9,DQ7,DR11,NA,DR52,NA,5.3176e-4
A32,B15,CW9,DQ7,DR14,NA,DR52,NA,6.01993e-5
A32,B15,CW9,DQ8,DR4,NA,NA,DR53,3.71229e-4
A32,B18,CW12,DQ7,DR11,NA,DR52,NA,7.02325e-5
A32,B18,CW12,DQ7,DR12,NA,DR52,NA,6.01993e-5
A32,B18,CW5,DQ2,DR17,NA,DR52,NA,3.00996e-5
A32,B18,CW7,DQ6,DR15,DR51,NA,NA,2.10697e-4
A32,B18,CW7,DQ7,DR11,NA,DR52,NA,1.90631e-4
A32,B18,CW7,DQ7,DR12,NA,DR52,NA,6.01993e-5
A32,B27,CW1,DQ4,DR8,NA,NA,DR53,1.90631e-4
A32,B27,CW1,DQ5,DR1,NA,NA,NA,3.81262e-4
A32,B27,CW1,DQ6,DR13,NA,DR52,NA,6.01993e-5
A32,B27,CW1,DQ7,DR11,NA,DR52,NA,1.70565e-4
A32,B27,CW15,DQ7,DR11,NA,DR52,NA,6.01993e-5
A32,B27,CW2,DQ5,DR1,NA,NA,NA,2.00664e-5
A32,B27,CW2,DQ5,DR14,NA,DR52,NA,5.0166e-5
A32,B27,CW2,DQ5,DR16,DR51,NA,NA,6.01993e-5
A32,B27,CW2,DQ6,DR13,NA,DR52,NA,1.60531e-4
A32,B27,CW2,DQ6,DR15,DR51,NA,NA,1.90631e-4
A32,B27,CW2,DQ7,DR11,NA,DR52,NA,9.02989e-5
A32,B27,CW2,DQ7,DR12,NA,DR52,NA,3.00996e-4
A32,B27,CW2,DQ9,DR7,NA,NA,DR53,6.01993e-5
A32,B27,CW2,DQ9,DR9,NA,NA,DR53,1.10365e-4
A32,B27,CW5,DQ7,DR4,NA,NA,DR53,6.01993e-5
A32,B35,CW10,DQ7,DR11,NA,DR52,NA,6.01993e-5
A32,B35,CW12,DQ5,DR14,NA,DR52,NA,6.01993e-5
A32,B35,CW12,DQ7,DR4,NA,NA,DR53,3.00996e-5
A32,B35,CW4,DQ5,DR1,NA,NA,NA,4.91627e-4
A32,B35,CW4,DQ5,DR103,NA,NA,NA,6.01993e-5
A32,B35,CW4,DQ5,DR14,NA,DR52,NA,2.00664e-5
A32,B35,CW4,DQ6,DR11,NA,DR52,NA,6.01993e-5
A32,B35,CW4,DQ6,DR13,NA,DR52,NA,3.71229e-4
A32,B35,CW4,DQ6,DR15,DR51,NA,NA,6.01993e-5
A32,B35,CW4,DQ7,DR11,NA,DR52,NA,0.001083587
A32,B35,CW4,DQ7,DR12,NA,DR52,NA,6.01993e-5
A32,B35,CW4,DQ7,DR13,NA,DR52,NA,1.40465e-4
A32,B35,CW4,DQ7,DR4,NA,NA,DR53,5.0166e-5
A32,B35,CW4,DQ8,DR4,NA,NA,DR53,4.01328e-4
A32,B35,CW7,DQ4,DR8,NA,NA,DR53,6.01993e-5
A32,B35,CW7,DQ6,DR13,NA,DR52,NA,6.01993e-5
A32,B37,CW6,DQ5,DR10,NA,NA,NA,1.30432e-4
A32,B38,CW12,DQ5,DR16,DR51,NA,NA,6.01993e-5
A32,B38,CW12,DQ6,DR13,NA,DR52,NA,2.00664e-4
A32,B38,CW12,DQ7,DR11,NA,DR52,NA,1.30432e-4
A32,B38,CW12,DQ8,DR4,NA,NA,DR53,6.01993e-5
A32,B39,CW12,DQ5,DR16,DR51,NA,NA,1.20399e-4
A32,B39,CW12,DQ6,DR13,NA,DR52,NA,6.01993e-5
A32,B39,CW12,DQ7,DR11,NA,DR52,NA,6.01993e-5
A32,B39,CW7,DQ6,DR15,DR51,NA,NA,4.01328e-5
A32,B39,CW7,DQ7,DR11,NA,DR52,NA,1.30432e-4
A32,B39,CW7,DQ7,DR4,NA,NA,DR53,8.02657e-5
A32,B39,CW9,DQ8,DR4,NA,NA,DR53,6.01993e-5
A32,B40,CW10,DQ4,DR8,NA,NA,DR53,1.40465e-4
A32,B40,CW10,DQ5,DR10,NA,NA,NA,5.0166e-5
A32,B40,CW10,DQ6,DR13,NA,DR52,NA,2.40797e-4
A32,B40,CW10,DQ6,DR15,DR51,NA,NA,1.90631e-4
A32,B40,CW10,DQ7,DR4,NA,NA,DR53,7.02325e-5
A32,B40,CW10,DQ8,DR4,NA,NA,DR53,0.00112372
A32,B40,CW15,DQ5,DR14,NA,DR52,NA,6.01993e-5
A32,B40,CW15,DQ7,DR4,NA,NA,DR53,5.0166e-5
A32,B40,CW15,DQ8,DR4,NA,NA,DR53,6.01993e-5
A32,B40,CW2,DQ2,DR17,NA,DR52,NA,6.01993e-5
A32,B40,CW2,DQ5,DR1,NA,NA,NA,1.10365e-4
A32,B40,CW2,DQ5,DR14,NA,DR52,NA,6.01993e-5
A32,B40,CW2,DQ5,DR16,DR51,NA,NA,3.91295e-4
A32,B40,CW2,DQ6,DR13,NA,DR52,NA,6.12026e-4
A32,B40,CW2,DQ6,DR15,DR51,NA,NA,8.02657e-5
A32,B40,CW2,DQ7,DR11,NA,DR52,NA,8.62856e-4
A32,B40,CW2,DQ7,DR12,NA,DR52,NA,1.80598e-4
A32,B40,CW2,DQ7,DR4,NA,NA,DR53,6.01993e-5
A32,B41,CW17,DQ2,DR17,NA,DR52,NA,1.90631e-4
A32,B41,CW17,DQ8,DR4,NA,NA,DR53,6.01993e-5
A32,B44,CW16,DQ2,DR7,NA,NA,DR53,1.90631e-4
A32,B44,CW16,DQ5,DR1,NA,NA,NA,6.01993e-5
A32,B44,CW16,DQ7,DR11,NA,DR52,NA,6.01993e-5
A32,B44,CW2,DQ5,DR16,DR51,NA,NA,6.01993e-5
A32,B44,CW2,DQ6,DR13,NA,DR52,NA,1.10365e-4
A32,B44,CW2,DQ7,DR11,NA,DR52,NA,6.01993e-5
A32,B44,CW2,DQ9,DR7,NA,NA,DR53,6.01993e-5
A32,B44,CW4,DQ2,DR7,NA,NA,DR53,2.90963e-4
A32,B44,CW4,DQ5,DR1,NA,NA,NA,3.81262e-4
A32,B44,CW4,DQ6,DR13,NA,DR52,NA,6.01993e-5
A32,B44,CW4,DQ7,DR12,NA,DR52,NA,6.01993e-5
A32,B44,CW5,DQ2,DR17,NA,DR52,NA,2.40797e-4
A32,B44,CW5,DQ5,DR1,NA,NA,NA,5.51827e-4
A32,B44,CW5,DQ5,DR14,NA,DR52,NA,8.02657e-5
A32,B44,CW5,DQ6,DR13,NA,DR52,NA,4.31428e-4
A32,B44,CW5,DQ6,DR15,DR51,NA,NA,2.5083e-4
A32,B44,CW5,DQ7,DR103,NA,NA,NA,1.20399e-4
A32,B44,CW5,DQ7,DR11,NA,DR52,NA,3.71229e-4
A32,B44,CW5,DQ7,DR12,NA,DR52,NA,0.001414683
A32,B44,CW5,DQ7,DR4,NA,NA,DR53,6.01993e-4
A32,B44,CW5,DQ7,DR8,NA,NA,DR53,6.01993e-5
A32,B44,CW5,DQ8,DR4,NA,NA,DR53,1.30432e-4
A32,B44,CW5,DQ9,DR7,NA,NA,DR53,4.01328e-5
A32,B44,CW6,DQ7,DR11,NA,DR52,NA,6.01993e-5
A32,B44,CW7,DQ5,DR14,NA,DR52,NA,6.01993e-5
A32,B44,CW9,DQ2,DR7,NA,NA,DR53,6.01993e-5
A32,B44,CW9,DQ6,DR13,NA,DR52,NA,6.01993e-5
A32,B45,CW6,DQ7,DR11,NA,DR52,NA,6.01993e-5
A32,B45,CW6,DQ7,DR4,NA,NA,DR53,2.00664e-5
A32,B49,CW7,DQ5,DR1,NA,NA,NA,1.20399e-4
A32,B49,CW7,DQ7,DR11,NA,DR52,NA,1.40465e-4
A32,B49,CW7,DQ7,DR4,NA,NA,DR53,6.01993e-5
A32,B49,CW7,DQ8,DR4,NA,NA,DR53,1.10365e-4
A32,B50,CW2,DQ2,DR7,NA,NA,DR53,6.01993e-5
A32,B50,CW6,DQ2,DR7,NA,NA,DR53,1.40465e-4
A32,B51,CW1,DQ4,DR8,NA,NA,DR53,1.30432e-4
A32,B51,CW1,DQ6,DR13,NA,DR52,NA,7.02325e-5
A32,B51,CW1,DQ9,DR13,NA,DR52,NA,6.01993e-5
A32,B51,CW12,DQ5,DR1,NA,NA,NA,6.01993e-5
A32,B51,CW14,DQ6,DR13,NA,DR52,NA,7.02325e-5
A32,B51,CW14,DQ6,DR15,DR51,NA,NA,2.30764e-4
A32,B51,CW15,DQ2,DR17,NA,DR52,NA,6.01993e-5
A32,B51,CW15,DQ4,DR8,NA,NA,DR53,6.01993e-5
A32,B51,CW15,DQ7,DR4,NA,NA,DR53,1.30432e-4
A32,B51,CW15,DQ8,DR4,NA,NA,DR53,1.70565e-4
A32,B51,CW16,DQ5,DR16,DR51,NA,NA,6.01993e-5
A32,B51,CW2,DQ5,DR1,NA,NA,NA,2.00664e-5
A32,B51,CW2,DQ7,DR11,NA,DR52,NA,1.20399e-4
A32,B52,CW12,DQ6,DR15,DR51,NA,NA,3.41129e-4
A32,B52,CW12,DQ7,DR11,NA,DR52,NA,6.01993e-5
A32,B53,CW4,DQ6,DR13,NA,DR52,NA,1.90631e-4
A32,B55,CW1,DQ6,DR13,NA,DR52,NA,6.01993e-5
A32,B55,CW9,DQ6,DR15,DR51,NA,NA,9.02989e-5
A32,B55,CW9,DQ7,DR4,NA,NA,DR53,1.20399e-4
A32,B55,CW9,DQ8,DR4,NA,NA,DR53,2.40797e-4
A32,B56,CW1,DQ4,DR4,NA,NA,DR53,6.01993e-5
A32,B56,CW1,DQ6,DR13,NA,DR52,NA,6.01993e-5
A32,B57,CW6,DQ2,DR7,NA,NA,DR53,1.20399e-4
A32,B63,CW12,DQ5,DR16,DR51,NA,NA,6.01993e-5
A32,B63,CW7,DQ6,DR13,NA,DR52,NA,1.10365e-4
A32,B64,CW8,DQ2,DR7,NA,NA,DR53,0.003320993
A32,B64,CW8,DQ5,DR1,NA,NA,NA,4.01328e-5
A32,B64,CW8,DQ5,DR14,NA,DR52,NA,6.01993e-5
A32,B64,CW8,DQ6,DR15,DR51,NA,NA,1.60531e-4
A32,B64,CW8,DQ7,DR12,NA,DR52,NA,7.02325e-5
A32,B64,CW8,DQ8,DR4,NA,NA,DR53,1.70565e-4
A32,B65,CW15,DQ5,DR1,NA,NA,NA,2.00664e-5
A32,B65,CW15,DQ5,DR14,NA,DR52,NA,2.00664e-5
A32,B65,CW8,DQ2,DR17,NA,DR52,NA,5.0166e-5
A32,B65,CW8,DQ2,DR7,NA,NA,DR53,1.10365e-4
A32,B65,CW8,DQ5,DR1,NA,NA,NA,3.00996e-4
A32,B65,CW8,DQ7,DR4,NA,NA,DR53,6.01993e-5
A32,B7,CW5,DQ6,DR13,NA,DR52,NA,6.01993e-5
A32,B7,CW7,DQ4,DR8,NA,NA,DR53,1.30432e-4
A32,B7,CW7,DQ5,DR1,NA,NA,NA,2.00664e-4
A32,B7,CW7,DQ5,DR10,NA,NA,NA,6.01993e-5
A32,B7,CW7,DQ6,DR13,NA,DR52,NA,6.01993e-5
A32,B7,CW7,DQ6,DR15,DR51,NA,NA,0.001033421
A32,B7,CW7,DQ8,DR4,NA,NA,DR53,1.00332e-4
A32,B8,CW7,DQ2,DR17,NA,DR52,NA,9.23055e-4
A32,B8,CW7,DQ6,DR15,DR51,NA,NA,2.00664e-5
A32,B8,CW7,DQ7,DR11,NA,DR52,NA,1.30432e-4
A32,B8,CW7,DQ8,DR4,NA,NA,DR53,1.30432e-4
A33,B13,CW6,DQ2,DR7,NA,NA,DR53,6.01993e-5
A33,B15,CW9,DQ7,DR11,NA,DR52,NA,1.20399e-4
A33,B18,CW5,DQ2,DR17,NA,DR52,NA,7.02325e-5
A33,B18,CW5,DQ7,DR17,NA,DR52,NA,6.01993e-5
A33,B18,CW7,DQ7,DR11,NA,DR52,NA,2.00664e-5
A33,B18,CW7,DQ8,DR4,NA,NA,DR53,2.00664e-5
A33,B35,CW4,DQ2,DR17,NA,DR52,NA,6.01993e-5
A33,B35,CW4,DQ7,DR11,NA,DR52,NA,1.80598e-4
A33,B44,CW2,DQ5,DR1,NA,NA,NA,1.30432e-4
A33,B45,CW16,DQ2,DR9,NA,NA,DR53,6.01993e-5
A33,B50,CW6,DQ2,DR17,NA,DR52,NA,1.30432e-4
A33,B50,CW6,DQ5,DR1,NA,NA,NA,6.01993e-5
A33,B51,CW15,DQ7,DR4,NA,NA,DR53,6.01993e-5
A33,B51,CW16,DQ6,DR13,NA,DR52,NA,6.01993e-5
A33,B53,CW4,DQ6,DR8,NA,NA,DR53,2.00664e-5
A33,B53,CW4,DQ7,DR11,NA,DR52,NA,2.00664e-5
A33,B53,CW4,DQ7,DR8,NA,NA,DR53,6.01993e-5
A33,B57,CW6,DQ6,DR13,NA,DR52,NA,6.01993e-5
A33,B57,CW7,DQ6,DR8,NA,NA,DR53,2.00664e-5
A33,B57,CW7,DQ7,DR11,NA,DR52,NA,2.00664e-5
A33,B58,CW10,DQ2,DR17,NA,DR52,NA,1.30432e-4
A33,B58,CW10,DQ5,DR14,NA,DR52,NA,6.01993e-5
A33,B58,CW10,DQ6,DR13,NA,DR52,NA,4.41461e-4
A33,B58,CW10,DQ7,DR11,NA,DR52,NA,2.00664e-5
A33,B58,CW10,DQ7,DR4,NA,NA,DR53,6.01993e-5
A33,B58,CW10,DQ8,DR4,NA,NA,DR53,2.00664e-5
A33,B65,CW8,DQ2,DR17,NA,DR52,NA,0.001073554
A33,B65,CW8,DQ2,DR7,NA,NA,DR53,1.90631e-4
A33,B65,CW8,DQ5,DR1,NA,NA,NA,0.007454675
A33,B65,CW8,DQ5,DR16,DR51,NA,NA,6.01993e-5
A33,B65,CW8,DQ6,DR13,NA,DR52,NA,9.02989e-5
A33,B65,CW8,DQ6,DR15,DR51,NA,NA,3.21063e-4
A33,B65,CW8,DQ7,DR11,NA,DR52,NA,1.30432e-4
A33,B65,CW8,DQ7,DR12,NA,DR52,NA,1.30432e-4
A33,B65,CW8,DQ8,DR4,NA,NA,DR53,4.01328e-5
A34,B13,CW6,DQ2,DR7,NA,NA,DR53,6.01993e-5
A34,B37,CW6,DQ8,DR4,NA,NA,DR53,6.01993e-5
A34,B44,CW4,DQ6,DR15,DR51,NA,NA,6.01993e-5
A34,B44,CW5,DQ7,DR11,NA,DR52,NA,6.01993e-5
A34,B64,CW8,DQ8,DR4,NA,NA,DR53,6.01993e-5
A34,B7,CW4,DQ6,DR15,DR51,NA,NA,6.01993e-5
A34,B7,CW7,DQ6,DR15,DR51,NA,NA,6.01993e-5
A36,B15,CW12,DQ8,DR4,NA,NA,DR53,6.01993e-5
A66,B15,CW17,DQ6,DR13,NA,DR52,NA,6.01993e-5
A66,B35,CW17,DQ7,DR11,NA,DR52,NA,6.01993e-5
A66,B38,CW12,DQ7,DR11,NA,DR52,NA,6.01993e-5
A66,B41,CW17,DQ2,DR7,NA,NA,DR53,1.50498e-4
A66,B41,CW17,DQ4,DR8,NA,NA,DR53,6.01993e-5
A66,B41,CW17,DQ6,DR13,NA,DR52,NA,2.30764e-4
A66,B41,CW17,DQ6,DR15,DR51,NA,NA,7.02325e-5
A66,B41,CW17,DQ7,DR11,NA,DR52,NA,2.5083e-4
A66,B41,CW17,DQ7,DR13,NA,DR52,NA,0.001023387
A66,B41,CW17,DQ7,DR4,NA,NA,DR53,6.01993e-5
A66,B41,CW17,DQ8,DR4,NA,NA,DR53,6.01993e-5
A66,B44,CW4,DQ2,DR7,NA,NA,DR53,6.01993e-5
A66,B49,CW7,DQ6,DR15,DR51,NA,NA,6.01993e-5
A66,B49,CW7,DQ7,DR11,NA,DR52,NA,6.01993e-5
A66,B52,CW12,DQ6,DR13,NA,DR52,NA,6.01993e-5
A66,B52,CW12,DQ7,DR11,NA,DR52,NA,9.02989e-5
A66,B52,CW12,DQ7,DR8,NA,NA,DR53,4.01328e-5
A66,B65,CW8,DQ5,DR1,NA,NA,NA,6.01993e-5
A66,B7,CW7,DQ6,DR15,DR51,NA,NA,7.02325e-5
A68,B13,CW6,DQ2,DR7,NA,NA,DR53,1.40465e-4
A68,B15,CW1,DQ5,DR1,NA,NA,NA,6.01993e-5
A68,B15,CW10,DQ7,DR4,NA,NA,DR53,6.01993e-5
A68,B15,CW2,DQ4,DR4,NA,NA,DR53,2.00664e-5
A68,B15,CW2,DQ5,DR10,NA,NA,NA,2.00664e-5
A68,B15,CW2,DQ7,DR11,NA,DR52,NA,2.00664e-5
A68,B15,CW2,DQ7,DR4,NA,NA,DR53,2.00664e-5
A68,B15,CW4,DQ5,DR1,NA,NA,NA,6.01993e-5
A68,B15,CW4,DQ7,DR4,NA,NA,DR53,6.01993e-5
A68,B15,CW7,DQ5,DR103,NA,NA,NA,6.01993e-5
A68,B15,CW9,DQ2,DR7,NA,NA,DR53,6.01993e-5
A68,B15,CW9,DQ5,DR14,NA,DR52,NA,4.01328e-5
A68,B15,CW9,DQ6,DR13,NA,DR52,NA,1.80598e-4
A68,B15,CW9,DQ6,DR15,DR51,NA,NA,1.50498e-4
A68,B15,CW9,DQ7,DR4,NA,NA,DR53,7.02325e-5
A68,B15,CW9,DQ8,DR4,NA,NA,DR53,1.20399e-4
A68,B18,CW12,DQ2,DR7,NA,NA,DR53,4.01328e-5
A68,B18,CW12,DQ5,DR16,DR51,NA,NA,6.01993e-5
A68,B18,CW12,DQ6,DR13,NA,DR52,NA,6.01993e-5
A68,B18,CW12,DQ6,DR15,DR51,NA,NA,6.01993e-5
A68,B18,CW12,DQ7,DR12,NA,DR52,NA,6.01993e-5
A68,B18,CW5,DQ2,DR17,NA,DR52,NA,8.02657e-5
A68,B18,CW5,DQ6,DR13,NA,DR52,NA,6.01993e-5
A68,B18,CW6,DQ7,DR11,NA,DR52,NA,6.01993e-5
A68,B18,CW7,DQ5,DR16,DR51,NA,NA,6.01993e-5
A68,B18,CW7,DQ6,DR13,NA,DR52,NA,3.00996e-5
A68,B18,CW7,DQ7,DR11,NA,DR52,NA,1.30432e-4
A68,B27,CW1,DQ4,DR8,NA,NA,DR53,5.0166e-5
A68,B27,CW1,DQ5,DR1,NA,NA,NA,3.51162e-4
A68,B27,CW1,DQ6,DR13,NA,DR52,NA,4.01328e-5
A68,B27,CW1,DQ8,DR4,NA,NA,DR53,1.80598e-4
A68,B27,CW2,DQ4,DR8,NA,NA,DR53,6.01993e-5
A68,B27,CW2,DQ5,DR1,NA,NA,NA,1.10365e-4
A68,B27,CW2,DQ5,DR16,DR51,NA,NA,6.01993e-5
A68,B27,CW2,DQ6,DR13,NA,DR52,NA,2.10697e-4
A68,B27,CW2,DQ6,DR15,DR51,NA,NA,1.00332e-4
A68,B27,CW2,DQ7,DR11,NA,DR52,NA,1.60531e-4
A68,B27,CW2,DQ8,DR4,NA,NA,DR53,2.90963e-4
A68,B27,CW7,DQ4,DR8,NA,NA,DR53,6.01993e-5
A68,B27,CW7,DQ6,DR15,DR51,NA,NA,6.01993e-5
A68,B35,CW12,DQ4,DR4,NA,NA,DR53,2.00664e-5
A68,B35,CW12,DQ7,DR4,NA,NA,DR53,2.00664e-5
A68,B35,CW12,DQ8,DR4,NA,NA,DR53,6.01993e-5
A68,B35,CW4,DQ2,DR7,NA,NA,DR53,6.01993e-5
A68,B35,CW4,DQ4,DR8,NA,NA,DR53,2.10697e-4
A68,B35,CW4,DQ5,DR1,NA,NA,NA,2.20731e-4
A68,B35,CW4,DQ5,DR10,NA,NA,NA,6.01993e-5
A68,B35,CW4,DQ5,DR16,DR51,NA,NA,6.01993e-5
A68,B35,CW4,DQ6,DR13,NA,DR52,NA,2.40797e-4
A68,B35,CW4,DQ6,DR15,DR51,NA,NA,2.10697e-4
A68,B35,CW4,DQ7,DR11,NA,DR52,NA,4.31428e-4
A68,B35,CW4,DQ7,DR4,NA,NA,DR53,3.81262e-4
A68,B35,CW4,DQ8,DR4,NA,NA,DR53,6.12026e-4
A68,B35,CW4,DQ8,DR8,NA,NA,DR53,2.5083e-4
A68,B35,CW4,DQ9,DR7,NA,NA,DR53,1.20399e-4
A68,B35,CW6,DQ7,DR13,NA,DR52,NA,6.01993e-5
A68,B35,CW7,DQ4,DR8,NA,NA,DR53,6.01993e-5
A68,B37,CW6,DQ6,DR13,NA,DR52,NA,1.30432e-4
A68,B37,CW6,DQ7,DR12,NA,DR52,NA,6.01993e-5
A68,B38,CW12,DQ2,DR7,NA,NA,DR53,1.30432e-4
A68,B38,CW12,DQ6,DR13,NA,DR52,NA,1.20399e-4
A68,B38,CW12,DQ8,DR4,NA,NA,DR53,1.20399e-4
A68,B39,CW12,DQ4,DR8,NA,NA,DR53,6.01993e-5
A68,B39,CW2,DQ2,DR7,NA,NA,DR53,6.01993e-5
A68,B39,CW7,DQ5,DR1,NA,NA,NA,6.01993e-5
A68,B39,CW7,DQ8,DR4,NA,NA,DR53,6.01993e-5
A68,B39,CW9,DQ7,DR4,NA,NA,DR53,6.01993e-5
A68,B40,CW10,DQ2,DR17,NA,DR52,NA,1.50498e-4
A68,B40,CW10,DQ4,DR8,NA,NA,DR53,1.30432e-4
A68,B40,CW10,DQ5,DR1,NA,NA,NA,8.02657e-5
A68,B40,CW10,DQ5,DR13,NA,DR52,NA,6.01993e-5
A68,B40,CW10,DQ6,DR13,NA,DR52,NA,0.001073554
A68,B40,CW10,DQ6,DR15,DR51,NA,NA,1.80598e-4
A68,B40,CW10,DQ7,DR11,NA,DR52,NA,2.30764e-4
A68,B40,CW10,DQ7,DR12,NA,DR52,NA,5.0166e-5
A68,B40,CW10,DQ7,DR4,NA,NA,DR53,8.22723e-4
A68,B40,CW10,DQ7,DR8,NA,NA,DR53,6.01993e-5
A68,B40,CW10,DQ8,DR4,NA,NA,DR53,5.6186e-4
A68,B40,CW15,DQ7,DR4,NA,NA,DR53,6.01993e-5
A68,B40,CW2,DQ5,DR1,NA,NA,NA,6.01993e-5
A68,B40,CW3,DQ8,DR4,NA,NA,DR53,6.01993e-5
A68,B44,CW16,DQ2,DR7,NA,NA,DR53,2.8093e-4
A68,B44,CW16,DQ5,DR103,NA,NA,NA,6.01993e-5
A68,B44,CW2,DQ5,DR1,NA,NA,NA,2.00664e-5
A68,B44,CW2,DQ5,DR16,DR51,NA,NA,1.40465e-4
A68,B44,CW4,DQ2,DR7,NA,NA,DR53,6.01993e-5
A68,B44,CW4,DQ4,DR8,NA,NA,DR53,6.01993e-5
A68,B44,CW5,DQ4,DR8,NA,NA,DR53,4.81594e-4
A68,B44,CW5,DQ5,DR1,NA,NA,NA,1.10365e-4
A68,B44,CW5,DQ5,DR14,NA,DR52,NA,6.01993e-5
A68,B44,CW5,DQ5,DR16,DR51,NA,NA,5.0166e-5
A68,B44,CW5,DQ6,DR13,NA,DR52,NA,2.5083e-4
A68,B44,CW5,DQ6,DR15,DR51,NA,NA,1.90631e-4
A68,B44,CW5,DQ7,DR103,NA,NA,NA,6.01993e-5
A68,B44,CW5,DQ7,DR11,NA,DR52,NA,3.00996e-4
A68,B44,CW5,DQ7,DR4,NA,NA,DR53,2.10697e-4
A68,B44,CW7,DQ2,DR17,NA,DR52,NA,1.10365e-4
A68,B44,CW7,DQ2,DR7,NA,NA,DR53,9.02989e-5
A68,B44,CW7,DQ5,DR1,NA,NA,NA,3.81262e-4
A68,B44,CW7,DQ5,DR14,NA,DR52,NA,1.20399e-4
A68,B44,CW7,DQ5,DR16,DR51,NA,NA,6.01993e-5
A68,B44,CW7,DQ6,DR13,NA,DR52,NA,8.32756e-4
A68,B44,CW7,DQ6,DR15,DR51,NA,NA,3.1103e-4
A68,B44,CW7,DQ7,DR11,NA,DR52,NA,0.001916343
A68,B44,CW7,DQ7,DR4,NA,NA,DR53,1.60531e-4
A68,B44,CW7,DQ8,DR4,NA,NA,DR53,1.20399e-4
A68,B44,CW7,DQ9,DR7,NA,NA,DR53,4.01328e-5
A68,B44,CW7,DQ9,DR9,NA,NA,DR53,4.01328e-5
A68,B48,CW8,DQ8,DR4,NA,NA,DR53,6.01993e-5
A68,B49,CW12,DQ7,DR11,NA,DR52,NA,3.00996e-5
A68,B49,CW7,DQ5,DR1,NA,NA,NA,6.01993e-5
A68,B49,CW7,DQ6,DR17,NA,DR52,NA,6.01993e-5
A68,B49,CW7,DQ7,DR11,NA,DR52,NA,7.02325e-5
A68,B50,CW6,DQ2,DR17,NA,DR52,NA,6.01993e-5
A68,B50,CW6,DQ2,DR7,NA,NA,DR53,6.01993e-5
A68,B51,CW1,DQ7,DR11,NA,DR52,NA,1.80598e-4
A68,B51,CW1,DQ9,DR7,NA,NA,DR53,6.01993e-5
A68,B51,CW14,DQ2,DR17,NA,DR52,NA,6.01993e-5
A68,B51,CW14,DQ5,DR14,NA,DR52,NA,6.01993e-5
A68,B51,CW14,DQ5,DR15,DR51,NA,NA,6.01993e-5
A68,B51,CW14,DQ6,DR13,NA,DR52,NA,5.3176e-4
A68,B51,CW14,DQ7,DR11,NA,DR52,NA,6.01993e-5
A68,B51,CW15,DQ5,DR14,NA,DR52,NA,1.90631e-4
